danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,ID,duration_ms,time_signature,genre,song_name
0.823,0.357,10,-11.407,0,0.195,0.155,0.0,0.0812,0.123,202.118,audio_features,3Id1OoXtk3iA2OjC8rRRvf,147644,4,Underground Rap,Nasty
0.602,0.548,8,-7.371,1,0.106,0.161,0.0,0.254,0.561,163.864,audio_features,2UPiutfS8bzmhWi6k64ivm,244733,4,Hiphop,So Gone
0.617,0.953,2,-4.162,1,0.0693,0.119,0.0,0.331,0.594,154.964,audio_features,1KjQPDJQCUuqDj3AmfSBCa,192200,4,Underground Rap,CAPO
0.898,0.886,1,-5.972,1,0.363,0.0517,0.0,0.0771,0.687,168.208,audio_features,60C8oElMkAscOBk7tBaCxd,194299,4,Underground Rap,Genesis
0.66,0.604,0,-7.0,1,0.421,0.247,0.000128,0.196,0.435,155.196,audio_features,5XGeOySEuf66LxJoVqzfeW,114177,4,Dark Trap,Headfuck
0.623,0.859,10,-4.71,0,0.155,0.2,0.0,0.0888,0.417,109.622,audio_features,3fMYdbxKBDKtLa1HB9iBDK,110487,5,Hiphop,XXX
0.614,0.618,6,-7.779,1,0.0612,0.379,3.8e-05,0.0784,0.269,107.674,audio_features,6ImNTJH4BqGfcx45IueM38,251857,4,Underground Rap,Diamonds
0.846,0.616,5,-7.82,1,0.0669,0.0129,0.00309,0.101,0.133,125.975,audio_features,6YhDanPMUpBxzIOB8jlgOG,106250,4,Dark Trap,BlastZone (ЗонаПораженисE
0.684,0.717,6,-8.561,0,0.0638,0.202,0.0,0.127,0.571,195.986,audio_features,11iIeclbEWUhkmLArE9Hr0,224928,4,Emo,Treur Niet (Ode Aan Het Leven)
0.849,0.377,0,-8.815,0,0.0672,0.00337,0.0,0.283,0.66,197.958,audio_features,3NHIF5vQRcSN4sGbtL2E8M,131794,4,Underground Rap,Get Me Lit
0.798,0.793,1,-3.926,1,0.32,0.0665,0.0,0.297,0.494,141.944,audio_features,3T3SeUjR8NhTzSE3NSDxkK,175775,1,Underground Rap,Move Like a Boss (feat. Young M.A)
0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,audio_features,0y9uTzK9cNKSAEHnpeRG8C,248613,4,Rap,DUCKWORTH.
0.699,0.624,1,-8.618,1,0.0529,0.0884,0.0142,0.394,0.224,137.997,audio_features,6DGan8idEa4kyTnzywijQV,103170,4,Underground Rap,Fight!
0.521,0.783,11,-7.47,0,0.0368,0.000246,0.831,0.0909,0.263,149.975,audio_features,3MPI9mFL54sBQXgJuMz0dR,220000,4,Dark Trap,Digital Volition
0.678,0.682,1,-8.642,0,0.185,0.000738,0.0,0.117,0.283,158.885,audio_features,5llCvKAorNSZtLQbHB8CWO,139452,4,Rap,Real Alcoholic
0.55,0.678,1,-10.057,1,0.147,0.00705,3.93e-05,0.063,0.741,188.646,audio_features,2LHIyvWJWL85eKGsC36LBR,310907,4,Hiphop,Reminisce - Remix
0.833,0.554,11,-7.042,1,0.579,0.3,0.0,0.159,0.511,143.986,audio_features,2M3hJZduaeHuFi1B3mnj8U,176666,4,Underground Rap,"Suburban, Pt. 2 (Remix) [feat. Frosty]"
0.895,0.62,6,-7.007,1,0.304,0.0658,2.08e-06,0.161,0.782,186.632,audio_features,0dUKYPzjFe0tJYCKf3USWi,240427,4,Hiphop,"Western Ways, Pt. 2 (La Seleccion) (feat. Big Punisher & JUJU)"
0.823,0.562,7,-7.33,1,0.328,0.00503,7.68e-05,0.142,0.565,183.958,audio_features,1XbqOF6nx3tJsyQjXRh9ux,158133,4,Hiphop,As High as Wu-Tang Get
0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,audio_features,3QybPutx0Tjk472bBKjNWn,180898,4,Rap,Mo Bamba
0.696,0.635,6,-5.463,0,0.0667,0.172,0.0,0.265,0.832,155.268,audio_features,4AHOCV36lsY6QlYMMsZuJd,247693,4,RnB,Lie About Us
0.728,0.547,10,-5.165,0,0.0566,0.764,4.37e-05,0.0886,0.535,147.897,audio_features,41v7qDGXurEGgkMQWOk7hP,226638,4,RnB,MUSHROOM CHOCOLATE (with 6LACK)
0.742,0.297,8,-12.588,1,0.0464,0.698,0.892,0.112,0.191,132.006,audio_features,7ogu6FZbymEdWuofKabkOu,136364,4,Dark Trap,Glitter
0.712,0.462,11,-10.004,0,0.0347,0.16,0.898,0.167,0.125,138.002,audio_features,3PjiCaI9U65ujWMxcreBa4,230924,4,Dark Trap,Capillaries
0.493,0.814,8,-6.755,1,0.277,0.499,0.0,0.104,0.303,159.538,audio_features,40uBeeqgeL9PyZU4lrBqX2,180000,4,Underground Rap,Lonely
0.877,0.546,5,-7.884,1,0.115,0.176,0.0,0.921,0.466,219.952,audio_features,6l1SZ6PsGswsT3wroxykRi,104727,4,Dark Trap,Play or Die
0.579,0.754,7,-6.501,0,0.0585,0.0587,0.000252,0.122,0.212,220.052,audio_features,3zT6XC6BlQRFCMOwNNm8oC,288000,4,Dark Trap,Virtual Forest
0.727,0.649,0,-5.356,1,0.0338,0.661,0.0,0.111,0.669,129.992,audio_features,6Hn9Uc1mMNfqChXU3txNke,254533,4,RnB,Mad
0.738,0.674,1,-2.299,1,0.28,0.275,0.0,0.344,0.575,157.858,audio_features,6C781pluv3BPxGHHCUJNYc,288867,4,Hiphop,Patiently Waiting
0.543,0.968,0,-4.028,1,0.0702,0.0002,0.0,0.539,0.494,201.964,audio_features,7naGWci9bflvfdzxphFjAw,194493,4,Emo,Dead on Arrival
0.886,0.512,10,-11.825,0,0.237,0.207,0.0,0.0991,0.454,187.994,audio_features,63BokRfXSQhEU6Qi2dSJpZ,308733,4,Underground Rap,Mind Playing Tricks on Me
0.486,0.517,3,-8.131,0,0.0503,0.0196,0.943,0.0866,0.135,219.65,audio_features,2AjZUopivF7YTy6d7EYl8L,213532,4,Dark Trap,Glass Coffin
0.65,0.9,1,-4.099,0,0.374,0.0252,0.0,0.176,0.659,179.576,audio_features,4C7Ss9bTPOWJMh3rarF1mN,206493,4,Underground Rap,Definition
0.529,0.717,6,-6.883,1,0.331,0.255,0.0,0.102,0.572,179.652,audio_features,60NwuLLD9fpWZcDIfjv1NS,196089,4,Hiphop,You Stressin'
0.822,0.631,5,-8.305,1,0.0552,0.237,0.0,0.0922,0.844,155.988,audio_features,5slEM8khwqRaQgvY66nv1x,128085,4,Underground Rap,My Shit
0.59,0.916,10,-4.541,0,0.323,0.195,0.0,0.153,0.548,184.914,audio_features,18Y3zi59zjRVUEjUhdApSX,204866,4,Hiphop,FromdaTomb$
0.869,0.776,6,-5.549,1,0.307,0.0386,0.0,0.0642,0.641,163.058,audio_features,72WzsgGndv0deRudSD2ycw,197402,4,Underground Rap,When I Get It (feat. Young Thug)
0.512,0.754,0,-6.031,1,0.0549,0.135,0.0,0.0881,0.336,147.89,audio_features,72C7aUQECOhNtnD0AC36ua,201693,4,Emo,They Don't Know About Us
0.716,0.623,11,-6.446,0,0.464,0.114,0.0,0.0914,0.548,149.908,audio_features,4peDwWIrJmex7aHvpkFOFq,204802,4,RnB,Pack A Bag
0.472,0.583,2,-7.537,1,0.261,0.0555,0.0,0.0413,0.443,194.046,audio_features,7x9UhVfr6ZLMyDCixHWjeN,218865,3,Dark Trap,Homie (feat. Meek Mill)
0.825,0.833,2,-3.442,0,0.31,0.266,8.72e-06,0.0789,0.328,189.874,audio_features,2ENkX8uXy9QxWj8t78Js7s,155067,4,Underground Rap,Purple Kush
0.659,0.725,9,-7.368,1,0.0947,0.00252,0.625,0.179,0.328,199.964,audio_features,6pxHmD7DAg5FFkdz9xjSrr,142733,4,Hiphop,Mustang Nismo
0.722,0.519,0,-12.871,1,0.0516,0.0253,0.0114,0.189,0.128,199.974,audio_features,02803el8p3mKqcJzJ3Agpp,143833,4,Dark Trap,WhatWasThat
0.833,0.673,7,-7.119,0,0.134,0.0558,0.0,0.112,0.63,139.972,audio_features,0Hhn2oi65aQ8OD9MVuJJvV,242973,4,Underground Rap,Hold Up Hold Up Hold Up
0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852,audio_features,341lTIxmhybbQsgydwJiFx,141123,3,Underground Rap,Stuntin' On You (feat. DaBaby)
0.623,0.491,0,-8.219,1,0.0313,0.0458,0.0598,0.103,0.0335,199.982,audio_features,457nBrdekpdPKIU7xIzVYe,249600,4,Dark Trap,Playing With Fire
0.906,0.694,4,-8.694,1,0.274,0.281,0.000362,0.0593,0.813,148.033,audio_features,0znCBTzhBau3USgKevI0aK,158919,4,Underground Rap,3.5
0.659,0.479,4,-10.512,0,0.111,0.753,4.22e-05,0.112,0.194,156.884,audio_features,1t386q5PWz2hu0sd5CFaue,134251,4,Underground Rap,Whatchu Need
0.554,0.557,0,-11.437,1,0.0298,0.0363,0.947,0.1,0.139,210.008,audio_features,5r3aDA9h1QmgUWLzc7FvPA,190571,4,Dark Trap,Taken Over
0.717,0.743,1,-5.696,0,0.265,0.358,0.0,0.0982,0.521,182.512,audio_features,0qw4HLV9qhjtImWR7oxZAO,229373,4,Underground Rap,I Against I
0.926,0.725,4,-9.58,1,0.22,0.0478,0.0,0.279,0.853,126.97,audio_features,1Vb3GdtCMPAN3PjHHelI3H,151181,4,Dark Trap,We Outside
0.742,0.526,8,-9.387,1,0.238,0.622,0.000214,0.109,0.663,184.39,audio_features,1A9ZSqdVucG4RSU3PLr6hc,125250,4,Underground Rap,3 in Tha Morn'
0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,audio_features,4yHFxB8kzzeuNvoouR8N0N,244267,4,RnB,Damaged
0.884,0.645,10,-7.425,1,0.309,0.00361,0.0,0.205,0.322,152.026,audio_features,302vKGd7jv7p7P81RR4YBr,145634,4,Underground Rap,Pardon Me
0.656,0.54,8,-7.78,1,0.487,0.684,0.0,0.118,0.542,165.43,audio_features,7fWMxQKbY4FxofuYz1ZMDx,271214,4,Underground Rap,El Portal
0.924,0.543,9,-7.474,0,0.298,0.182,0.0,0.103,0.736,133.907,audio_features,6NMNgWgEAzde5M8U3lc6FN,207813,4,RnB,Fake Love
0.588,0.507,0,-7.085,1,0.066,0.271,0.0,0.335,0.33,144.135,audio_features,51Ful1v7b81FchIFFTAQ05,193467,4,RnB,WORLD WE CREATED
0.66,0.623,7,-7.321,0,0.152,0.0851,0.0,0.0841,0.736,179.993,audio_features,6SQQxQcWmwtY1MGSc06Ob1,200720,4,RnB,Body On Me
0.858,0.6,11,-8.925,1,0.156,0.0339,0.0223,0.108,0.113,120.056,audio_features,7Haqn3ZGEFu3tndwrQckkH,112000,4,Underground Rap,whatever mane
0.553,0.298,4,-13.342,1,0.0323,0.235,0.00712,0.16,0.29,175.048,audio_features,69hsCLCGn9AEWThpvYNXm1,174500,4,Dark Trap,Tempo (Prod. by Eric Dingus)
0.605,0.91,3,-5.024,0,0.0318,0.00032,0.959,0.0961,0.139,119.985,audio_features,5vUUUMVHHYZWKCGBhOmjL0,232000,4,Dark Trap,Silver Dream
0.501,0.913,9,-3.604,1,0.409,0.251,1.19e-06,0.806,0.828,176.781,audio_features,2IadgsSHhBzYcmdSOFG0yY,196622,4,Underground Rap,Learn Truth
0.603,0.555,8,-10.284,0,0.0277,0.0168,0.907,0.107,0.129,220.036,audio_features,7o5E34q2K5cpQfy2P1WEGW,219168,4,Dark Trap,The Cure
0.415,0.937,8,-1.775,0,0.192,0.154,0.892,0.376,0.694,169.65,audio_features,4NLAiC2GW6pSPDeEkJVpjM,149647,4,Trap Metal,"Dark, Dark Thoughts"
0.601,0.878,4,-0.71,0,0.1,0.0552,0.0381,0.143,0.463,155.354,audio_features,6vr5eTQUKNYDBQbNwJvQsZ,106107,4,Trap Metal,Siren Sounds
0.918,0.539,1,-5.072,1,0.144,0.000786,0.0,0.113,0.259,139.947,audio_features,6uFNtKRHJN33XCodmSWG3b,166620,4,Underground Rap,STUDDED STRAP
0.764,0.492,0,-9.892,0,0.25,0.0591,0.0,0.15,0.174,163.622,audio_features,12AnaRslF9E82Wa7m1nKKO,155559,4,Underground Rap,Gwuap Up
0.429,0.371,2,-9.017,0,0.0327,0.546,5.71e-06,0.104,0.135,137.134,audio_features,3a3dQOO19moXPeTt2PomoT,238242,4,RnB,What You Heard
0.556,0.485,4,-4.477,0,0.263,0.301,0.0,0.104,0.359,198.47,audio_features,03ei3y4ilLVo2iZCap6gtp,264400,4,Hiphop,Beautiful
0.611,0.448,2,-11.243,1,0.0665,0.199,0.0,0.112,0.299,150.051,audio_features,5b0JPVolgv2cdOewoQ5m6l,198404,4,Dark Trap,Dangerous
0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.038,audio_features,5mvKuE9Lf9ARVXVXA32kK9,223053,4,Pop,Price Tag
0.584,0.536,10,-8.158,1,0.0279,0.112,0.0,0.456,0.44,126.996,audio_features,6J7cSyvSCnPwv3vqHchEfL,243227,4,Emo,If It Means a Lot to You
0.484,0.454,6,-9.556,0,0.0514,0.289,0.00666,0.071,0.191,158.204,audio_features,5LynVeU6ZtECgW49Jj3Pdd,184038,4,Dark Trap,Creep
0.557,0.526,8,-9.499,0,0.323,0.00946,0.0,0.128,0.123,159.908,audio_features,2MyCT1iCuBUhcO8zbjOyRW,325853,4,Dark Trap,Dance For Me (feat. NAV)
0.61,0.745,11,-4.786,1,0.454,0.00226,4.31e-05,0.38,0.661,140.786,audio_features,59QIV9Zl0kn239iwBYr53I,205558,4,Dark Trap,Nightmare From The Northside
0.486,0.951,2,-1.649,1,0.24,0.231,8.4e-06,0.36,0.744,164.048,audio_features,03jnWnj2qOrYofsyCTuHC6,198998,4,Underground Rap,One Way Flight (feat. Freddie Gibbs)
0.634,0.991,1,-5.522,1,0.555,0.12,0.0,0.215,0.308,109.948,audio_features,0kiqma2FWK9b33yXS9cRl4,114425,4,Trap Metal,Bacon
0.464,0.828,1,-9.346,1,0.309,0.00291,0.896,0.536,0.3,153.038,audio_features,4KuitjVcq81F0lSr395syd,113032,4,Dark Trap,Doomshop
0.807,0.693,8,-2.796,0,0.155,0.225,0.0,0.0417,0.635,168.004,audio_features,3Ls7gjDHSfF3nDyGm3e6Li,224293,4,Hiphop,Lost One
0.66,0.55,5,-7.251,1,0.0649,0.229,0.0,0.0913,0.392,125.968,audio_features,6UofkwvRPHUwq9iEG9VMEK,213338,4,Pop,Forever Mine
0.501,0.913,4,-3.278,1,0.0463,0.00945,0.0,0.0885,0.653,165.961,audio_features,0BMGyqvrjuJExY6jcVAtX2,189385,4,Emo,Something's Gotta Give
0.64,0.66,2,-8.147,1,0.239,0.744,0.00209,0.112,0.48,152.06,audio_features,6Vq8lLOTkA2cDTFXIA3l54,145750,4,Dark Trap,GetAGrip (prod. by Stereoryze)
0.327,0.295,4,-6.907,0,0.0313,0.775,0.0,0.107,0.143,148.574,audio_features,6gDXbcILAyBa2skSdbUYq7,243373,4,Emo,Hurt
0.652,0.605,8,-7.371,1,0.0393,0.00481,0.0,0.0605,0.394,126.091,audio_features,360UM2DaiHZPRu0EsrOvMp,292707,4,Hiphop,If We Ever Meet Again (Featuring Katy Perry)
0.95,0.743,10,-5.861,0,0.238,0.0646,1.19e-05,0.103,0.62,136.98,audio_features,76Y0gxtTxN0FyDCYh5qYQj,257546,4,RnB,Get Right Witcha
0.927,0.373,9,-7.878,1,0.385,0.331,0.0,0.171,0.548,198.128,audio_features,1l6aaDmTpYDceBtTEIjfLI,328667,4,Hiphop,Crazy Rap (Colt 45 & 2 Zig Zags)
0.568,0.594,0,-5.815,1,0.0338,0.0282,0.923,0.528,0.191,129.994,audio_features,0chzhTYvzUGkenl86PsQ8C,90462,4,Dark Trap,Marble
0.914,0.565,9,-5.1,1,0.389,0.239,0.0,0.101,0.681,133.021,audio_features,1QozDHVFxNin5IQvFG7HZ8,184130,4,Underground Rap,Homecoming (feat. Bankroll Rico)
0.878,0.676,6,-5.198,1,0.255,0.257,0.0,0.101,0.534,140.013,audio_features,24lORMRGMv9sXpZJdN1PVm,231194,4,Underground Rap,Spar (feat. 6LACK & Kodak Black)
0.938,0.519,0,-7.757,1,0.114,0.0267,0.0,0.22,0.318,128.023,audio_features,7xRkLAvFwEUTA2GMSMIWpE,115242,4,Underground Rap,YOYO (feat. Smokepurpp)
0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,182.096,audio_features,439TlnnznSiBbQbgXiBqAd,350120,4,RnB,m.A.A.d city
0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.65,0.485,172.247,audio_features,1wgqttlPacpvmX5DKVboOa,205200,4,Hiphop,Paper Planes
0.456,0.926,0,-5.324,0,0.0504,0.0108,1.03e-05,0.364,0.273,184.994,audio_features,18JOKsLT9nUaPxxWZKLvrj,270563,4,Emo,Ever Changing
0.518,0.859,7,-8.589,0,0.0572,0.124,0.913,0.169,0.331,143.895,audio_features,6LUJs58HwjQJPBUXoKDjL3,227045,4,Dark Trap,DREAMERS - Mixed
0.78,0.65,10,-10.709,0,0.0473,0.18,0.404,0.105,0.726,134.015,audio_features,18vFnnplzp0JTotnQajMjK,193433,4,Dark Trap,In My Blood
0.307,0.339,8,-10.281,1,0.0327,0.0185,0.789,0.112,0.0378,129.942,audio_features,0Bli03kqWMr7hk7bAGnZKo,148333,4,Dark Trap,TimTheToolmanTaylor
0.469,0.786,5,-5.161,0,0.0612,0.119,0.00859,0.121,0.263,139.927,audio_features,05mdnmrjimCkk6geWvhY9G,137240,4,Dark Trap,BEACHBOY!
0.45,0.695,7,-7.202,0,0.0728,0.249,0.114,0.21,0.085,115.859,audio_features,3OLs3VE7U97Skggj19xGBN,267907,5,Dark Trap,9 Eleven - Instrumental
0.655,0.743,1,-5.26,1,0.0388,0.00123,2.92e-06,0.47,0.0664,130.031,audio_features,5rxrXQ6V5CXu9doBCd67qD,143259,4,Dark Trap,Killing 2 Birds With 22 Stones ($UICIDEBOY$ X TRAVIS BARKER)
0.681,0.608,1,-8.302,1,0.0779,0.0745,6.4e-05,0.108,0.175,159.914,audio_features,1u6rWB9oU2ngLcidsACqsM,155727,4,Dark Trap,Days
0.692,0.661,0,-9.611,1,0.381,0.0228,0.000168,0.101,0.135,155.943,audio_features,2f4K9nhN2RaRsMGaXTO3zt,333380,4,Hiphop,Everything's Good (Good Ass Outro)
0.5,0.61,7,-11.12,1,0.146,0.117,0.0,0.156,0.216,189.43,audio_features,76SXBOtVzOM6z4KmPCg2Rp,152056,4,Emo,we moeten praten.
0.608,0.642,2,-7.978,1,0.0251,0.17,0.0667,0.166,0.608,175.406,audio_features,59FC22eN2Syt9bbv2d6393,289160,4,Emo,Black Sun
0.569,0.718,10,-7.71,0,0.0388,0.00854,3.15e-05,0.2,0.436,168.023,audio_features,3bR8tmwSkFGobaE5qajDNP,225714,4,Pop,Across the Universe
0.383,0.59,9,-8.148,1,0.154,0.0908,0.0374,0.136,0.151,115.034,audio_features,7D0uyumZkMHCLwJzLq0gX0,244804,4,Dark Trap,Weightlessness
0.734,0.463,6,-9.502,1,0.0385,0.562,0.866,0.349,0.0793,118.004,audio_features,1v7RVI9E56hMnFVMjT1BQV,203395,4,Dark Trap,What Are You Afraid Of
0.878,0.59,11,-6.037,0,0.294,0.0268,0.0,0.0905,0.5,145.084,audio_features,09o4pZP4VCBOQNHPSlqxVE,170899,4,Underground Rap,Batista Bomb
0.67,0.551,4,-7.29,0,0.0271,0.000609,0.491,0.111,0.0356,139.994,audio_features,3gZOCxPnF64GlOW4SAQysA,307429,4,Dark Trap,IxC999
0.645,0.695,11,-7.886,1,0.0329,0.0297,0.429,0.068,0.298,127.024,audio_features,3ju6S1v9i1s9hzOm7hMRQr,262740,4,Dark Trap,Eternally Yours
0.469,0.974,7,-3.175,0,0.13,0.0679,0.0947,0.391,0.136,129.095,audio_features,19XQb9uJRmHwxb0EOVXkvn,254853,4,Emo,Image Of The Invisible
0.383,0.696,1,-9.033,1,0.0671,0.00011,0.0278,0.479,0.133,160.026,audio_features,1sQ6gvlw3v9I9UxRApoTSS,199592,4,Trap Metal,Slept
0.797,0.582,2,-12.97,1,0.255,0.00484,2.04e-06,0.517,0.415,105.974,audio_features,1yo16b3u0lptm6Cs7lx4AD,282640,4,Hiphop,Fight The Power
0.656,0.865,7,-7.154,1,0.175,0.000494,0.000729,0.68,0.572,199.876,audio_features,7qXTiqWGqC29WGdnYeR1ZL,87536,4,Dark Trap,Neves
0.512,0.921,4,-4.133,0,0.198,0.0101,0.000115,0.111,0.604,184.055,audio_features,0DtetJYrbaixPqqz2NzWAh,128413,4,Dark Trap,VANS UNTIED
0.876,0.647,11,-3.917,1,0.28,0.16,0.0,0.238,0.961,86.993,audio_features,0lOe1dR2TNkJMCjIcRuw6T,223067,4,Rap,Westside Story
0.881,0.77,1,-5.459,1,0.0542,0.131,0.0,0.0816,0.424,120.908,audio_features,4Sm4k5FJdn0pEB95hcDeEx,95957,4,Dark Trap,Umm
0.766,0.603,2,-5.74,0,0.147,0.0143,0.0,0.124,0.098,160.063,audio_features,12waHPcIZDcGL4JBViFJFh,145090,4,Dark Trap,AIN'T YO THERAPIST
0.184,0.907,9,-4.281,1,0.106,0.00231,0.67,0.0661,0.15,198.744,audio_features,0vLMp0ZULqjhD1w79GSKKE,117953,4,Trap Metal,MO$HP!T
0.803,0.719,0,-4.485,1,0.392,0.344,0.0,0.425,0.549,129.945,audio_features,7gHZGXSJzM29WA384suYY2,238425,4,Dark Trap,Secure The Bag
0.865,0.836,1,-6.088,1,0.225,0.00372,0.00551,0.301,0.248,205.508,audio_features,0BEIdPXZsO2pprPwKfTVjy,311507,4,Hiphop,Rump Shaker
0.936,0.232,9,-14.608,1,0.424,0.502,0.0,0.063,0.477,112.01,audio_features,0BybF35ZM0rZDaz230MFYt,156429,4,Underground Rap,Weighing on Me
0.853,0.537,7,-7.33,1,0.0891,0.0223,0.0,0.264,0.798,184.064,audio_features,2zu30LdbP8392UxdpWrWG9,150973,4,Pop,Broke
0.458,0.378,2,-11.354,0,0.15,0.416,0.0919,0.0966,0.037,168.232,audio_features,3IsOr4fNjL24DtkNIBqjKz,176804,3,Hiphop,Demons
0.829,0.499,0,-6.755,1,0.107,0.0218,0.0,0.0834,0.138,112.044,audio_features,4YqH4UmG7Gxy0mZ0JmAyxt,171429,4,Rap,Bugatti
0.621,0.791,1,-6.018,1,0.0268,0.000822,0.0,0.167,0.368,214.682,audio_features,3LybI9SuXKP6idiFYOsdzE,181272,4,Dark Trap,Wrong1
0.741,0.452,10,-10.226,1,0.0478,0.183,0.0,0.529,0.297,119.062,audio_features,6MHbp1oCyFElBXbFeJxcJa,180001,3,Trap Metal,Chilly Gentilly
0.827,0.661,1,-8.326,1,0.346,0.149,0.0,0.1,0.722,191.988,audio_features,7lPJ5PrQnQRurUZIzMCQib,241640,4,Hiphop,The Set Up
0.856,0.729,7,-7.035,1,0.18,0.0564,0.0,0.148,0.548,124.953,audio_features,6yImW5vfQJSvj04yBFsF9w,145945,4,Underground Rap,Air Max
0.657,0.386,6,-14.778,1,0.0447,0.575,0.0982,0.11,0.821,165.008,audio_features,4ouwYhgpulLeuNWlF7QJZc,233038,4,Dark Trap,$tars
0.729,0.619,2,-6.798,1,0.386,0.204,0.0,0.0948,0.649,176.04,audio_features,2ouC5Zp9p98n6kAsXarudl,207693,4,Hiphop,Da Grind (Featuring Apocalypse)
0.83,0.958,1,-2.707,1,0.455,0.068,0.000201,0.0837,0.244,123.004,audio_features,6rvGxwkK7FbEhu1E5uvKtQ,143125,4,Trap Metal,SCRAP
0.363,0.834,9,-2.826,0,0.0436,0.0629,0.0,0.164,0.275,161.972,audio_features,07dtD7iciEL7vHqATMXg3V,250311,4,Emo,What About Now
0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,160.252,audio_features,152lZdxL1OR0ZMW6KquMif,219080,4,Emo,Location
0.8,0.543,5,-9.236,1,0.0911,0.564,0.0,0.116,0.534,133.98,audio_features,1HNs07uZxZniPNmniw2GTa,293040,4,Rap,Apparently
0.771,0.57,10,-9.94,0,0.412,0.0733,0.0,0.364,0.491,128.074,audio_features,5syaaFva8b6Kgc1wiHkOFp,65344,4,Underground Rap,Cooling
0.423,0.945,4,-2.572,1,0.119,0.00271,0.0,0.307,0.561,164.977,audio_features,4Ri0xUQVY9lkaR3gxotwJQ,212560,4,Emo,"Come One, Come All"
0.889,0.455,0,-9.0,1,0.256,0.0216,0.00456,0.11,0.299,148.004,audio_features,6HY3arOe4dD8UQ0oVDJ18E,158240,4,Underground Rap,WUNNA
0.75,0.596,0,-5.569,0,0.282,0.478,0.0,0.166,0.27,130.104,audio_features,2xyBvir9n474qfsOkxXMgx,240460,4,Underground Rap,Flex
0.814,0.589,10,-7.762,0,0.324,0.0145,0.0,0.114,0.375,149.08,audio_features,4dVJyyeCPEONr44NIrXvie,238400,4,Rap,The Jam
0.895,0.667,10,-5.31,0,0.134,0.0188,0.0,0.299,0.857,214.052,audio_features,2oJwGhq9TYfILJrMtuCRro,221133,4,RnB,Love Sex Magic
0.78,0.679,5,-4.554,1,0.0881,0.174,0.0,0.127,0.47,139.978,audio_features,56S5YTNqlsXSnR5T1S2oyJ,193933,4,Rap,Sickening
0.649,0.795,7,-6.336,0,0.219,0.344,0.0193,0.31,0.645,149.973,audio_features,6l052tO858WCU1pvuz5iam,174315,4,Underground Rap,Sunday
0.561,0.738,0,-6.127,1,0.0457,0.0608,0.0,0.188,0.0912,133.039,audio_features,0zhn3YZ6gBs3kWSLZvT31K,211510,4,Trap Metal,"YOU CAN'T SAVE ME, NO ONE CAN"
0.212,0.926,7,-3.378,0,0.14,0.000725,4.83e-06,0.081,0.262,162.103,audio_features,2UHsGTwOU7P3vFo6bQytlX,348387,4,Emo,Tears Don't Fall
0.648,0.53,9,-9.474,0,0.0734,0.0606,2.73e-06,0.0972,0.138,202.902,audio_features,2WfY2W1dGfBa6oAFQyGrI5,171136,4,Hiphop,Fucking & Kissing (feat. Chris Brown)
0.834,0.699,5,-3.222,1,0.196,0.111,0.0,0.131,0.803,188.138,audio_features,7oPnZNl1acGA7ELxsNirrR,272533,4,Hiphop,Where Is The Love?
0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,200.016,audio_features,6ihL9TjfRjadfEePzXXyVF,213107,4,Emo,Gives You Hell
0.853,0.417,9,-9.407,1,0.791,0.174,0.0,0.314,0.652,155.964,audio_features,5N7q8AGe4DsjAk5bdTDAAG,182880,4,Underground Rap,Zone 6
0.485,0.604,1,-4.591,1,0.345,0.141,0.0,0.0668,0.45,170.337,audio_features,52NmkyHsGsHGb1UX8fTkMg,234853,4,Rap,I'm In It
0.811,0.961,11,-0.067,0,0.142,0.217,0.00574,0.0445,0.962,138.058,audio_features,3dzjjQChozuS8wOOen1ypj,284400,4,Hiphop,Big Pimpin'
0.774,0.513,7,-5.024,1,0.0778,0.907,0.0,0.11,0.324,182.06,audio_features,42er1na9BHF1ERol51wg8M,108132,4,Emo,Imperfections (Interlude)
0.393,0.884,2,-5.947,1,0.355,0.0124,5.71e-06,0.0872,0.315,165.968,audio_features,1UtQqnk6S1PX4P50o9Mcsc,236425,4,Dark Trap,Lurch.Lung
0.847,0.52,2,-10.763,1,0.12,0.0426,3.17e-06,0.0905,0.767,144.33,audio_features,1umiK6lmi2hK2Fgnc7KgrH,198916,4,Underground Rap,Tokyo Goons
0.204,0.265,9,-9.153,1,0.0323,0.869,0.0,0.134,0.107,142.314,audio_features,1C0vXECyJHUeqOo2Etvrr2,262533,4,Emo,My Immortal
0.662,0.824,1,-2.072,1,0.407,0.0923,0.0,0.11,0.7,174.06,audio_features,4cM4qfuHQyCcteTESAEgKx,153307,4,Underground Rap,Sound Off
